facility_uuid,state,lga,facility,package,workbook_readiness,dashboard_readiness,power_fix,connectivity_fix
3ee57ebf-aea6-45b4-9f1f-a2492152d83a,jigawa,buji,falgeri_primary_health_centre,Full solar system only,Not ready,Ready,,
8e864f4a-8e29-4a3a-aa70-2d56004594b6,jigawa,maigatari,kukayaskun_kalu_primary_health_centre,Router only,Ready,Moderately ready,Solar top-up,Router
4ba033ac-e705-4774-bffc-d934485e0ff4,akwa_ibom,essien_udim,ukana_ikot_ideh_health_centre,Router only,Ready,Moderately ready,Full solar system,Router
ae96850f-b9b7-42d3-9af7-076bb3f2fddd,akwa_ibom,abak,utu_ikot_ebak_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,Router
90cdbb99-fc15-443c-94a4-7ce1d20a7757,akwa_ibom,abak,ibanang_ediene_health_centre,Full solar system only,Not ready,Moderately ready,,Router
5bb5c158-e7d7-470c-a9a7-f1d5cd44cb27,akwa_ibom,ndung_uko,eyofin_primary_health_centre,FibreX only,Ready,Moderately ready,,Router
5bb5c158-e7d7-470c-a9a7-f1d5cd44cb27,akwa_ibom,ndung_uko,eyofin_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
147e627a-f3a9-4692-af7d-3e36eb11a983,jigawa,gumel,mayanka_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
be8a8cb0-ec9f-4407-9805-75239bedd564,akwa_ibom,esit_eket,base_uquo_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
41ac1fd4-510d-4e3a-8a01-d46788a26e23,kano,gwale,aisami_health_clinic,Full solar system only,Not ready,Moderately ready,Full solar system,Router
cf4cad1b-dc2c-4cd4-ab6e-29f9538ffb88,anambra,anaocha,nri_2_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
4e4a1cd8-949f-4455-a41d-593607a4858d,jigawa,maigatari,daguma_primary_health_centre,Router only,Ready,Moderately ready,Solar top-up,Router
4e4a1cd8-949f-4455-a41d-593607a4858d,jigawa,maigatari,daguma_primary_health_centre,Full solar system only,Not ready,Moderately ready,Solar top-up,Router
1bb9d739-47b9-4a8d-9744-df07c9987e07,kano,gezawa,gezawa_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,Router
9dbbb611-0de9-460f-b52c-7c4b1a15537f,kano,gezawa,sararin_geazawa_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,Router
8d68bb46-1147-4528-a539-e895b30c1c50,akwa_ibom,oron,idua_assang_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,Router
248ff988-0c7c-49bb-8918-cd78b1a7e66e,kano,gezawa,imamu_wali_primary_health_centre,Router only,Ready,Moderately ready,Full solar system,Router
248ff988-0c7c-49bb-8918-cd78b1a7e66e,kano,gezawa,imamu_wali_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
e269a5c7-25da-4c94-b4c2-d6db761ef207,kano,danbatta,ajumawa_health_post,Full solar system only,Not ready,Moderately ready,,Router
8cb33ed1-f2bc-4886-b7a3-143dbb7dc00d,oyo,ogbomosho_north,okelerin_primary_health_centre,Router only,Ready,Moderately ready,Solar top-up,Router
8cb33ed1-f2bc-4886-b7a3-143dbb7dc00d,oyo,ogbomosho_north,okelerin_primary_health_centre,Full solar system only,Not ready,Moderately ready,Solar top-up,Router
f6e917d7-eea4-4e87-94c1-484da35063a2,kano,albasu,duja_health_clinic,Router only,Ready,Moderately ready,Solar top-up,Router
f6e917d7-eea4-4e87-94c1-484da35063a2,kano,albasu,duja_health_clinic,Full solar system only,Not ready,Moderately ready,Solar top-up,Router
a794a8be-fdcb-4aa5-b432-5e35b49f368a,anambra,aguata,obiuno_igboukwu_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
173c59a9-1d51-49ae-864d-6f9bea6e585c,anambra,anambra_east,nnenyi_umueri_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
74bca4b0-c120-4367-9598-7e555f28fb7f,oyo,ona_ara,gbedun_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
e8e43712-0be3-4b67-8a21-61311471c897,nasarawa,toto,toto_primary_health_centre_mphc,Full solar system only,Not ready,Moderately ready,,Router
069f8dca-3b12-4f43-a165-f628e5a941f5,oyo,iwajowa,idiko_ile_primary_health_centre,Router only,Ready,Moderately ready,Solar top-up,Router
069f8dca-3b12-4f43-a165-f628e5a941f5,oyo,iwajowa,idiko_ile_primary_health_centre,Full solar system only,Not ready,Moderately ready,Solar top-up,Router
36a15753-4e58-4926-b85e-e49d2c8f5e1d,kano,shanono,dutsen_bakoshi_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,Router
c2a70e38-379c-46b5-bdee-92f0db4819dc,adamawa,fufore,gurin_health_centre,Router only,Ready,Moderately ready,Full solar system,Router
c2a70e38-379c-46b5-bdee-92f0db4819dc,adamawa,fufore,gurin_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
24056cb2-4893-4487-bff4-b9cf83471981,kano,gabasawa,karmami_maternal_and_child_health,Full solar system only,Not ready,Moderately ready,,FibreX
42c07ae5-b790-4f9c-b21c-95455f347d78,kano,warawa,danlassan_primary_health_centre,Full solar system only,Not ready,Ready,,
611dd715-9ad3-492d-a3cf-9fc3f3d9bfb5,akwa_ibom,ndung_uko,eyo_okponung_primary_health_centre,FibreX only,Ready,Moderately ready,,Router
611dd715-9ad3-492d-a3cf-9fc3f3d9bfb5,akwa_ibom,ndung_uko,eyo_okponung_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
8aebba0d-0340-41fb-b6fd-b65387048e99,anambra,oyi,umuzu_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
068b0090-d318-4ee8-b020-a662d797415f,kano,gwale,mangwarori_health_clinic,Full solar system only,Not ready,Moderately ready,,Router
e4d2f6cb-3a57-4534-accc-b591abb8a154,jigawa,gumel,dan_ama_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
87b15d56-7dfd-401e-8444-79399ddbf22c,jigawa,hadejia,agumau_primary_health_centre,Router only,Ready,Moderately ready,Full solar system,
87b15d56-7dfd-401e-8444-79399ddbf22c,jigawa,hadejia,agumau_primary_health_centre,Full solar system only,Not ready,Ready,Full solar system,
0ca79f91-cca5-4d93-aa56-71898364f562,oyo,ogbomosho_north,ibrahim_taiwo_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
6d9180e8-2126-4f48-980c-2207e4a5d01a,anambra,orumba_north,oko_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
ffb39066-83db-40eb-8097-e8fbbc9987ea,anambra,dunukofia,umugama_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
4a924691-44af-4461-b238-a3dfe6cd296e,jigawa,birnin_kudu,unguwar_ya_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
55ea0677-f321-4671-896e-6dfe8bd536ed,kano,gaya,balan_model_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
de4e3750-a982-4da9-8d06-3638c910170d,jigawa,buji,buji_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
0a2a4208-c8db-406b-9a9e-5c350e3fe9d4,adamawa,fufore,malabu_primary_health_centre,Full solar system only,Not ready,Ready,Full solar system,
0ec6002b-5c98-4f7f-860a-a381b9c7e5ad,niger,katcha,chcc_bakeko_primary_health_centre,Router only,Ready,Moderately ready,Full solar system,Router
0ec6002b-5c98-4f7f-860a-a381b9c7e5ad,niger,katcha,chcc_bakeko_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
bc31ee29-0606-42a2-8688-65db0c2bc929,akwa_ibom,etinan,edem_ekpat_primary_health_centre,Router only,Ready,Moderately ready,Full solar system,Router
6fba560d-ca8d-4206-8f84-60830918cbb3,anambra,anaocha,nneogidi_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
027cda5b-f345-4a09-a431-c7327f543bb2,anambra,dunukofia,ukwulu_primary_health_centre,Router only,Ready,Moderately ready,Solar top-up,Router
027cda5b-f345-4a09-a431-c7327f543bb2,anambra,dunukofia,ukwulu_primary_health_centre,Full solar system only,Not ready,Moderately ready,Solar top-up,Router
745a74fe-a8fc-433a-a61a-f8b196152a83,anambra,oyi,ifite_nteje_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
5acadaed-5814-4c4c-904a-798eebaf4df4,kano,warawa,yan_dalla_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,FibreX
c11a87bb-384a-45d5-9aeb-f7a66d1dc341,kano,albasu,bataiya_primary_health_centre,Router only,Ready,Moderately ready,Full solar system,Router
c11a87bb-384a-45d5-9aeb-f7a66d1dc341,kano,albasu,bataiya_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
9fc06648-b1ab-420a-978f-9c13a35908a6,kano,albasu,hungu_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
b64fa6f5-1d0e-40a9-9d7f-a6b61bc487b0,kano,albasu,fanda_model_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
3a404098-ee79-4a9c-b9f9-f4fbe1a3114e,anambra,orumba_north,oko_2_primary_health_centre,Router only,Ready,Moderately ready,Full solar system,Router
3a404098-ee79-4a9c-b9f9-f4fbe1a3114e,anambra,orumba_north,oko_2_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
b9ff50f4-67ea-4be6-9327-da84e4bcd782,akwa_ibom,ndung_uko,eyonsek_health_centre,FibreX only,Ready,Moderately ready,,Router
b9ff50f4-67ea-4be6-9327-da84e4bcd782,akwa_ibom,ndung_uko,eyonsek_health_centre,Full solar system only,Not ready,Moderately ready,,Router
a99955ba-6e80-4d5a-993f-8a6a80945d2b,kano,bunkure,chirin_health_clinic,Full solar system only,Not ready,Moderately ready,Full solar system,Router
ae53245f-65a0-4745-ae0c-17513edc8bea,nasarawa,toto,shafan_kwotto_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
30fc34a9-22f6-4b28-b2ff-9af84b123851,akwa_ibom,oron,oron_ija_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
af9965e6-3688-4a9f-ab41-dbd0eeaf4c3f,kano,gwale,garangamawa_primary_health_centre,Full solar system only,Not ready,Moderately ready,,FibreX
178c0fa7-a9e0-455f-b450-b1c058b7f2d6,kano,shanono,kadamu_model_primary_health_centre,Full solar system only,Not ready,Ready,,
f5299601-b22e-46ff-a31b-c66121242fd2,kano,warawa,garun_dau_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,FibreX
f6f383d7-0c6f-4d97-a806-421a621ad1bb,akwa_ibom,etinan,ikot_ekan_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,Router
726e0bb3-36cb-46be-b7aa-4c1b8b3a11f2,akwa_ibom,ika,ikot_inyang_ese_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,Router
f526f596-b395-414f-9760-d5b27fb9c2f2,akwa_ibom,ndung_uko,uboro_isong_inyang_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,Router
aa212faf-984f-4727-9f5d-960e78bc3072,kano,dala,kofar_mazugal_health_post,Router only,Ready,Moderately ready,Full solar system,Router
223e6457-2db4-463d-bce4-93314ab974c7,kano,gaya,dr_rabiu_musa_kwankwaso_health_clinic,Full solar system only,Not ready,Moderately ready,,Router
512f260e-d762-4865-a864-b36bf8451c9a,kano,bunkure,kulluwa_health_clinic,Full solar system only,Not ready,Moderately ready,Full solar system,Router
18ad6c51-da1e-4bfc-a378-b719e8208394,akwa_ibom,oron,eyo_abasi_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,Router
73ba1289-8a81-42dc-a165-90718d9a1801,niger,katcha,katcha_primary_health_centre,Router only,Ready,Moderately ready,Full solar system,Router
73ba1289-8a81-42dc-a165-90718d9a1801,niger,katcha,katcha_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
4e7f3bde-3a1f-4747-b8d5-145dcd91ef03,oyo,ona_ara,kehinsi_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
2ba98a7a-94a6-4e0e-a25d-2f2f5806ca4e,oyo,atiba,okeoroki_health_clinic,Full solar system only,Not ready,Moderately ready,,Router
84d60a2e-1258-408a-807d-f049edc0d57a,anambra,orumba_north,nanka_2_primary_health_centre,FibreX only,Ready,Moderately ready,,Router
84d60a2e-1258-408a-807d-f049edc0d57a,anambra,orumba_north,nanka_2_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
311a6108-25b1-4d77-a6bc-45f8aa89ea14,jigawa,birnin_kudu,babaldu_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
5c97fd43-27d4-415d-8556-2d70c1d294d8,kano,dala,adakawa_health_post,Full solar system only,Not ready,Moderately ready,,Router
6ca5d9c9-4cbf-4c56-8722-4eede3a08b2f,kano,shanono,alajawa_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,Router
e345d5f5-f095-438b-a4f5-ea2d4a391533,jigawa,maigatari,galadi_primary_health_centre,Router only,Ready,Moderately ready,Solar top-up,Router
e345d5f5-f095-438b-a4f5-ea2d4a391533,jigawa,maigatari,galadi_primary_health_centre,Full solar system only,Not ready,Moderately ready,Solar top-up,Router
2bc1cd58-0eb0-4cc8-95e1-52e85ee76d61,jigawa,auyo,auyo_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
83e4af1f-7a05-4d4f-bd2b-ffcd4c6435a6,kano,tofa,yanoko_health_post,Full solar system only,Not ready,Moderately ready,Full solar system,Router
0373ebb5-e61c-40b2-8164-c4d8f383c166,kano,tofa,tofa_comprehensive_health_centre,Router only,Ready,Moderately ready,Full solar system,
0373ebb5-e61c-40b2-8164-c4d8f383c166,kano,tofa,tofa_comprehensive_health_centre,Full solar system only,Not ready,Ready,Full solar system,
bb3217bd-3b90-43cc-98d9-53e665791570,adamawa,mayo_belwa,mayo_farang_primary_health_centre,Full solar system only,Not ready,Ready,,
8ba2c87a-b9dc-4aba-a12e-ac5307b737c6,kano,kura,danhassan_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
7cbdf193-b6a1-449c-963a-158358596d9f,kano,doguwa,burji_primary_health_centre,Full solar system only,Not ready,Moderately ready,,FibreX
9b7d0124-e295-4fc6-bd1e-1008fad6fc77,kano,rogo,kaleku_primary_health_centre,Router only,Ready,Moderately ready,Solar top-up,
9b7d0124-e295-4fc6-bd1e-1008fad6fc77,kano,rogo,kaleku_primary_health_centre,Full solar system only,Not ready,Moderately ready,Solar top-up,
9b7d0124-e295-4fc6-bd1e-1008fad6fc77,kano,rogo,kaleku_primary_health_centre,Solar top-up + Network extension,Moderately ready,Ready,Solar top-up,
ff593d3f-2e2b-4461-9a4b-f5bbf33d8978,kano,rogo,falgore_model_primary_health_centre_rogo,Full solar system only,Not ready,Moderately ready,,Router
7e26eddf-7981-445b-9080-bacf8128a872,kano,rogo,beli_basic_health_clinic,Full solar system only,Not ready,Ready,,
5cfad3ac-7b2e-4576-9694-85cef5f4bdf3,jigawa,sule_tankarkar,shabaru_primary_health_centre,Router only,Ready,Moderately ready,Full solar system,Router
5cfad3ac-7b2e-4576-9694-85cef5f4bdf3,jigawa,sule_tankarkar,shabaru_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
e76cd019-0eec-4b46-84e2-707d1a472b2b,jigawa,sule_tankarkar,albasu_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
3a78fdb4-5868-47cf-99f6-53ded1751879,jigawa,sule_tankarkar,yandamo_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
3d78f805-6f52-4018-b58f-ea72d3121685,jigawa,sule_tankarkar,amanga_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
539a38a7-3aae-4691-b0d5-ad6e96c119a1,jigawa,kafin_hausa,dumadumin_toka_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
85981ebf-b961-412f-aea0-029c2d34ad18,jigawa,kafin_hausa,kanzan_primary_health_centre,Router only,Ready,Moderately ready,Solar top-up,Router
85981ebf-b961-412f-aea0-029c2d34ad18,jigawa,kafin_hausa,kanzan_primary_health_centre,Full solar system only,Not ready,Moderately ready,Solar top-up,Router
b6d94b3c-09a0-45a4-83b2-a8a774cc86f7,jigawa,kafin_hausa,kwazalewa_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
1de66492-c672-4fe9-9859-d363d8fb90fa,jigawa,maigatari,s_maja_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
4563f775-f3b7-4e39-a823-d37671098b8b,kano,rogo,tsohuwar_rogo_health_post,Router only,Ready,Moderately ready,Solar top-up,Router
dbf49cc3-bc36-424f-80a8-3f10b116454b,akwa_ibom,etinan,etinan_primary_health_centre,Router only,Ready,Moderately ready,Full solar system,Router
dbf49cc3-bc36-424f-80a8-3f10b116454b,akwa_ibom,etinan,etinan_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
0cae7656-b30f-4491-92e8-6062958ee0c8,jigawa,auyo,gidan_dallah_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
b7eb0077-fe1d-4371-b564-1db4979f93d3,akwa_ibom,ika,nto_etukudo_health_centre,Router only,Ready,Moderately ready,Solar top-up,Router
b7eb0077-fe1d-4371-b564-1db4979f93d3,akwa_ibom,ika,nto_etukudo_health_centre,Full solar system only,Not ready,Moderately ready,Solar top-up,Router
aa7ff087-f699-4589-8d02-5093040ca92a,jigawa,auyo,ayama_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
568dc3c4-b319-415a-a4fb-40e0697d4267,akwa_ibom,ika,urua_inyang_operational_base_primary_health_centre,Router only,Ready,Moderately ready,Solar top-up,Router
568dc3c4-b319-415a-a4fb-40e0697d4267,akwa_ibom,ika,urua_inyang_operational_base_primary_health_centre,Full solar system only,Not ready,Moderately ready,Solar top-up,Router
bf16dc57-febf-45f8-8f76-fdf04a860e75,kano,rogo,bari_model_primary_health_centre,Router only,Ready,Moderately ready,Solar top-up,Router
cc77b377-ddf4-4b1f-a568-0cdb4b3e7e8c,kano,kumbotso,panshekara_primary_health_centre,Full solar system only,Not ready,Ready,,
743ccd9d-8cf1-4a52-ae7d-6d10fee1a248,oyo,ona_ara,gbaremu_primary_health_centre,Full solar system only,Not ready,Moderately ready,,Router
24d68fc7-0dd3-40c7-9bf0-fceec03cff81,kano,gaya,gidan_sarkin_noma_model_primary_health_centre,Router only,Ready,Moderately ready,Full solar system,Router
24d68fc7-0dd3-40c7-9bf0-fceec03cff81,kano,gaya,gidan_sarkin_noma_model_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
cc587fd4-1ce1-43ad-bdd8-d7f4910de2e0,jigawa,auyo,hakudau_primary_health_centre,Router only,Ready,Moderately ready,Full solar system,Router
cc587fd4-1ce1-43ad-bdd8-d7f4910de2e0,jigawa,auyo,hakudau_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
79d1c51e-770e-429a-b876-754d87eb6c3b,kano,shanono,shanono_comprehensive_health_centre,Full solar system only,Not ready,Moderately ready,,Router
44ea133a-e842-49cd-84ec-8a9f58bce655,adamawa,mayo_belwa,tola_primary_health_centre,Full solar system only,Not ready,Moderately ready,Full solar system,Router
54b5bc39-8cc3-4f00-a5f0-6a67b94d8d73,adamawa,gombi,gombi_b_primary_health_centre,Router only,Ready,Moderately ready,Full solar system,
